Sample,CqH1,CqH2,CqH3,CqH4,CqH_CV,CqD1,CqD2,CqD3,CqD4,CqD_CV,CqC1,CqC2,CqC3,CqC4,CqC_CV,CqA1,CqA2,CqA3,CqA4,CqA_CV,CqH_avg,CqD_avg,CqC_avg,CqA_avg,CqH_scaled,CqD_scaled,CqC_scaled,CqA_scaled,SH_D,SH_C,SH_A,SH_T,%D,%C,%A
99.6,19.56,19.46,,,0.3624329991,25.79,25.23,,,1.552253224,40,40,,,0,28.93,29.06,,,0.3170335629,19.51,25.51,40,28.995,19.51,25.51,38.77,28.995,0.495629796,0.000006590116368,0.02951050308,0.5251468892,0.9437926915,0.00001254909151,0.05619475939
100.1,17.38,17.1,,,1.148433287,27.45,27,,,1.168771539,40,40,,,0,30.07,29.42,,,1.545198883,17.24,27.225,40,29.745,17.24,27.225,38.77,29.745,0.03130061527,0.000001366328078,0.003638027908,0.03494000951,0.8958387737,0.00003910497156,0.1041221213
100.2,19.25,18.7,,,2.049584873,26.45,27.04,,,1.559891572,40,40,,,0,29.54,28.87,,,1.622193266,18.975,26.745,40,29.205,18.975,26.745,38.77,29.205,0.1453229867,0.000004548225992,0.01760796906,0.162935504,0.8919049755,0.0000279142721,0.1080671102
100.3,19.64,18.75,,,3.278588358,24.89,24.44,,,1.290079268,40,40,,,0,28.01,28.31,,,0.7533097811,19.195,24.665,40,28.16,19.195,24.665,38.77,28.16,0.7156543327,0.000005297471571,0.04231674077,0.7579763709,0.9441644359,0.000006988966641,0.05582857513
100.4,27.7,19.39,,,24.95670992,33.63,40,,,12.23487762,40,40,,,0,40,40,,,0,23.545,36.815,40,40,23.545,36.815,38.77,40,0.003211214667,0.000108031179,0.0002353951678,0.003554641014,0.9033864895,0.03039158627,0.06622192422
100.5,20.02,20.12,,,0.3523202696,23.63,23.74,,,0.3284008695,40,40,,,0,30.46,29.89,,,1.335711235,20.07,23.685,40,30.175,20.07,23.685,38.77,30.175,2.58889208,0.000009715605699,0.01920162642,2.608103422,0.99263398,0.00000372516121,0.007362294861
100.6,17.87,17.35,,,2.087992767,26.49,25.84,,,1.756619177,40,40,,,0,28.87,28.58,,,0.7138762978,17.61,26.165,40,28.725,17.61,26.165,38.77,28.725,0.08433847974,0.000001765777959,0.009534495548,0.09387474106,0.8984150452,0.00001880993694,0.1015661448
101.2,19.43,19.59,,,0.5798927985,23.68,24.8,,,3.267160045,40,40,,,0,33.76,34.19,,,0.8949401498,19.51,24.24,40,33.975,19.51,24.24,38.77,33.975,1.195268575,0.000006590116368,0.0009350766986,1.196210242,0.9992127915,0.000005509162299,0.0007816992913
101.3,19.24,19.45,,,0.7676010548,25.55,25.85,,,0.8254164761,40,40,,,0,36.57,33.01,,,7.235700319,19.345,25.7,40,34.79,19.345,25.7,38.77,34.79,0.3875178917,0.000005877912735,0.0004740649414,0.3879978346,0.998763027,0.00001514934417,0.001221823678
101.4,20.74,21.25,,,1.717668294,22.96,22.82,,,0.4324812117,40,40,,,0,34.73,37.78,,,5.948629658,20.995,22.89,40,36.255,20.995,22.89,38.77,36.255,8.528753046,0.00001844686744,0.0005389250718,8.529310418,0.9999346522,0.000002162761881,0.00006318506953
101.5,18.54,18.69,,,0.5697878978,24.26,24.24,,,0.05831808505,40,40,,,0,40,36.08,,,7.286694485,18.615,24.25,40,38.04,18.615,24.25,38.77,38.04,0.6383125093,0.000003543816593,0.00003004266509,0.6383460958,0.9999473852,0.000005551559908,0.00004706328633
101.6,19.76,18.96,,,2.921928848,26.3,25.66,,,1.741910469,40,40,,,0,40,40,,,0,19.36,25.98,40,40,19.36,25.98,38.77,40,0.3224918992,0.000005939345425,0.00001294157137,0.3225107801,0.9999414565,0.00001841595938,0.00004012756213
102.1,18.57,20.23,,,6.050501324,25.89,26.09,,,0.5441375769,40,40,,,0,40,40,,,0,19.4,25.99,40,40,19.4,25.99,38.77,40,0.3292681395,0.000006106323153,0.00001330540846,0.3292875512,0.9999410493,0.00001854404495,0.00004040665495
102.2,19.42,18.89,,,1.956494879,34.44,33.95,,,1.013254344,40,40,,,0,27.21,26.79,,,1.099943882,19.155,34.195,40,27,19.155,34.195,38.77,27,0.0009415561976,0.000005152611933,0.09197415492,0.09292086373,0.01013288254,0.00005545161469,0.9898116658
102.3,21.12,20.49,,,2.141202942,40,35.8,,,7.836011823,40,40,,,0,26.36,26.36,,,0,20.805,37.9,40,26.36,20.805,37.9,38.77,26.36,0.0002265841909,0.00001617062954,0.4498052253,0.4500479801,0.0005034667435,0.00003593090127,0.9994606024
102.5,17.78,16.69,,,4.471983705,35.2,33.96,,,2.535605577,40,40,,,0,27.77,28.94,,,2.917703876,17.235,34.58,40,28.355,17.235,34.58,38.77,28.355,0.0001905338339,0.000001361600942,0.0095015087,0.009693404135,0.01965602912,0.0001404667466,0.9802035041
102.6,18.85,19.19,,,1.264018431,33.4,40,,,12.71636173,40,40,,,0,26.56,26.27,,,0.776305003,19.02,36.7,40,26.415,19.02,36.7,38.77,26.415,0.000151052201,0.000004692328251,0.1256403982,0.1257961427,0.001200769735,0.00003730105033,0.9987619292
104.1,16.81,16.52,,,1.230488848,26.26,25.62,,,1.74459653,40,40,,,0,35.78,36.1,,,0.6295886755,16.665,25.94,40,35.94,16.665,25.94,38.77,35.94,0.05120167533,0.0000009171972538,0.00003333442404,0.05123592695,0.9993314921,0.00001790144745,0.0006506064402
104.3,17.33,18.4,,,4.23512038,24.83,26.55,,,4.734229909,40,40,,,0,34.22,33.06,,,2.438299245,17.865,25.69,40,33.64,17.865,25.69,38.77,33.64,0.1398870994,0.000002107165953,0.0003771359566,0.1402663425,0.9972962643,0.00001502260567,0.002688713128
104.4,19.68,19.7,,,0.07182394933,25.97,26.48,,,1.375117096,40,40,,,0,35.78,33.11,,,5.481129644,19.69,26.225,40,34.445,19.69,26.225,38.77,34.445,0.3420632042,0.000007465836635,0.0007648011567,0.3428354712,0.9977474122,0.00002177673334,0.002230811048
104.5,21.19,21.12,,,0.2339752998,25.1,25.5,,,1.117955385,40,40,,,0,40,40,,,0,21.155,25.3,40,40,21.155,25.3,38.77,40,1.792949466,0.00002061044773,0.00004490925533,1.793014985,0.9999634584,0.00001149485526,0.00002504678193
104.6,19.98,20.26,,,0.9840452223,25.62,24.85,,,2.157607377,40,40,,,0,34.55,33.44,,,2.308835203,20.12,25.235,40,33.995,20.12,25.235,38.77,33.995,0.9153115727,0.00001005822579,0.001407521159,0.916729152,0.9984536552,0.00001097186205,0.001535372968
106.1,20.08,19.25,,,2.984483236,31.41,31.53,,,0.2696308031,40,40,,,0,25.89,22.53,,,9.813625712,19.665,31.47,40,24.21,19.665,31.47,38.77,24.21,0.00886499066,0.00000733757803,0.905867736,0.9147400643,0.009691267504,0.000008021489729,0.990300711
106.2,19.33,19.49,,,0.5828803967,27.32,27.7,,,0.9767378293,40,40,,,0,26.95,26.97,,,0.05245599267,19.41,27.51,40,26.96,19.41,27.51,38.77,26.96,0.1156097378,0.000006148795989,0.112841709,0.2284575956,0.506044623,0.00002691438634,0.4939284627
106.3,18.67,18.6,,,0.2656156409,32.82,32.63,,,0.4105432801,40,40,,,0,26.17,26.08,,,0.2435965945,18.635,32.725,40,26.125,18.635,32.725,38.77,26.125,0.001818966674,0.000003593286429,0.117633618,0.119456178,0.01522706239,0.00003008037333,0.9847428572
106.4,22.95,18.94,,,13.53782856,27.91,26.94,,,2.500979317,40,40,,,0,25.76,24.55,,,3.401308707,20.945,27.425,40,25.155,20.945,27.425,38.77,25.155,0.3553554735,0.00001781849942,1.142641098,1.49801439,0.2372176636,0.00001189474516,0.7627704417
106.5,27.28,26.68,,,1.572513227,28.52,28.66,,,0.3462572556,40,40,,,0,33.16,33.6,,,0.9320760447,26.98,28.59,40,33.38,26.98,28.59,38.77,33.38,10.39152025,0.00116838817,0.2504114309,10.64310007,0.9763621673,0.0001097789331,0.02352805379
106.6,19.65,19.69,,,0.1437939565,29.46,28.93,,,1.283667046,40,40,,,0,25.95,26,,,0.1361129511,19.67,29.195,40,25.975,19.67,29.195,38.77,25.975,0.04305530524,0.000007363052256,0.2674557871,0.3105184554,0.1386561877,0.00002371212444,0.8613201002
108.1,18.47,17.55,,,3.612094607,31.17,30.81,,,0.8214212366,40,40,,,0,26.39,26.58,,,0.5072693541,18.01,30.99,40,26.485,18.01,30.99,38.77,26.485,0.003926160392,0.000002329957986,0.05943152973,0.06336002008,0.06196589564,0.00003677331515,0.937997331
108.2,18.41,19.46,,,3.921109692,34.12,40,,,11.21907143,40,40,,,0,27.33,27.09,,,0.6236884509,18.935,37.06,40,27.21,18.935,37.06,38.77,27.21,0.0001109605779,0.000004423854513,0.06826890044,0.06838428487,0.001622603469,0.00006469109856,0.9983127054
108.3,19.6,19.44,,,0.5795957223,30.62,30.65,,,0.06924499245,40,40,,,0,25.75,24.99,,,2.118254449,19.52,30.635,40,25.37,19.52,30.635,38.77,25.37,0.01430174332,0.000006635954252,0.3666237941,0.3809321734,0.03754406774,0.00001742030397,0.962438512
108.4,18.18,17.91,,,1.058015134,32.08,32.62,,,1.180332803,40,40,,,0,26.53,26.55,,,0.05328611765,18.045,32.35,40,26.54,18.045,32.35,38.77,26.54,0.001567123753,0.000002387174352,0.0586133183,0.06018282923,0.02603938321,0.00003966537271,0.9739209514
108.5,19.91,19.49,,,1.5075373,31.89,29.73,,,4.957321153,40,40,,,0,26.7,27.27,,,1.493610766,19.7,30.81,40,26.985,19.7,30.81,38.77,26.985,0.01435139538,0.000007517765636,0.1355946654,0.1499535785,0.09570558782,0.00005013395285,0.9042442782
109.1,18.63,18.75,,,0.4540011436,26.33,26.85,,,1.382833871,40,40,,,0,34.95,35.83,,,1.758276257,18.69,26.59,40,35.39,18.69,26.59,38.77,35.39,0.1328007157,0.000003732918318,0.000198630161,0.1330030787,0.9984785083,0.00002806640533,0.001493425286
109.4,19.67,17.45,,,8.457850508,25.4,25.24,,,0.4468289297,40,40,,,0,34.9,33.89,,,2.076400201,18.56,25.32,40,34.395,18.56,25.32,38.77,34.395,0.292667576,0.00000341125816,0.0003617729913,0.2930327602,0.9987537767,0.00001164121772,0.001234582069
109.6,20.71,19.98,,,2.537173508,25.81,26.39,,,1.571348403,40,40,,,0,36.08,37.34,,,2.427007748,20.345,26.1,40,36.71,20.345,26.1,38.77,36.71,0.5873672883,0.00001175582547,0.0002505475977,0.5876295918,0.9995536246,0.00002000550284,0.0004263699467
110.1,16.56,17.79,,,5.063996162,26.18,25.63,,,1.501288283,40,40,,,0,35.93,33.49,,,4.97073047,17.175,25.905,40,34.71,17.175,25.905,38.77,34.71,0.07470428596,0.000001306134929,0.0001113486993,0.0748169408,0.9984942604,0.00001745774306,0.001488281906
110.3,23.23,23.6,,,1.117358569,26.73,26.86,,,0.3430635624,40,40,,,0,40,40,,,0,23.415,26.795,40,40,23.415,26.795,38.77,40,3.046884531,0.000098722289,0.0002151115076,3.047198364,0.9998970091,0.00003239772315,0.00007059320789
110.4,18.99,18.84,,,0.5607508178,26.31,27.62,,,3.435230422,40,40,,,0,40,40,,,0,18.915,26.965,40,40,18.915,26.965,38.77,40,0.1196867064,0.00000436295,0.000009506675359,0.119700576,0.9998841307,0.00003644886386,0.00007942046457
110.5,21.08,21.83,,,2.47182515,26.89,25.99,,,2.406944414,40,40,,,0,40,40,,,0,21.455,26.44,40,40,21.455,26.44,38.77,40,1.001619689,0.00002537443758,0.00005528977881,1.001700353,0.9999194727,0.00002533136532,0.00005519592626
110.6,16.36,16.38,,,0.08639056581,25.65,25.31,,,0.9435490801,40,40,,,0,40,40,,,0,16.37,25.48,40,40,16.37,25.48,38.77,40,0.05740558152,0.0000007475821049,0.000001628948389,0.05740795805,0.9999586028,0.00001302227305,0.00002837495784
112.1,18.83,18.37,,,1.748758706,27.48,26.65,,,2.168478213,40,40,,,0,40,32.52,,,14.58675875,18.6,27.065,40,36.26,18.6,27.065,38.77,36.26,0.08976736307,0.00000350716168,0.0001021072074,0.08987297743,0.9988248484,0.00003902353945,0.001136128015
112.2,20.79,20.98,,,0.6432860351,24.97,24.6,,,1.055596163,40,40,,,0,40,40,,,0,20.885,24.785,40,40,20.885,24.785,38.77,40,2.124811451,0.00001709264715,0.00003724412324,2.124865787,0.9999744281,0.000008044106716,0.00001752775326
112.3,21.9,22.33,,,1.374885444,25.8,25.93,,,0.3553987302,40,40,,,0,39.12,40,,,1.572937228,22.115,25.865,40,39.56,22.115,25.865,38.77,39.56,2.357625919,0.00004009370791,0.0001185162354,2.357784529,0.9999327292,0.00001700482271,0.00005026593138
112.5,19.08,18.8,,,1.045353214,24.52,25.81,,,3.624747656,40,40,,,0,36.95,36.87,,,0.1532607491,18.94,25.165,40,36.91,18.94,25.165,38.77,36.91,0.4240583881,0.000004439213023,0.00008236393744,0.4241451912,0.9997953457,0.00001046625805,0.0001941880732
112.6,19.27,18.71,,,2.085201672,27.52,27,,,1.348846391,40,40,,,0,40,40,,,0,18.99,27.26,40,40,18.99,27.26,38.77,40,0.1027588693,0.000004595761532,0.0000100139614,0.1027734791,0.9998578454,0.00004471738793,0.00009743721334
114.1,20.12,19.55,,,2.032018479,26.98,26.48,,,1.322683841,40,40,,,0,37.83,40,,,3.943008391,19.835,26.73,40,38.915,19.835,26.73,38.77,38.915,0.2665235327,0.00000825520442,0.00003815872058,0.2665699466,0.9998258846,0.00003096824877,0.0001431471217
114.2,19.55,19.35,,,0.7271020886,24.08,24.3,,,0.6430900862,40,40,,,0,40,40,,,0,19.45,24.19,40,40,19.45,24.19,38.77,40,1.187012252,0.000006321662174,0.00001377462268,1.187032349,0.9999830701,0.000005325602273,0.00001160425215
114.4,17.44,15.87,,,6.665611807,24.86,24.74,,,0.3421484425,40,40,,,0,40,40,,,0,16.655,24.8,40,40,16.655,24.8,38.77,40,0.1120593416,0.0000009108617096,0.000001984727437,0.1120622372,0.9999741609,0.000008128177095,0.0000177109389
114.6,17.61,17.5,,,0.4430745994,26.18,25.92,,,0.7057495705,40,40,,,0,40,40,,,0,17.555,26.05,40,40,17.555,26.05,38.77,40,0.08791997745,0.000001699728052,0.000003703632355,0.08792538081,0.9999385461,0.00001933148354,0.00004212244884
115.1,18.79,19.53,,,2.730996963,26.89,26,,,2.379750559,40,40,,,0,40,40,,,0,19.16,26.445,40,40,19.16,26.445,38.77,40,0.2033919981,0.000005170500505,0.00001126629224,0.2034084349,0.9999191932,0.00002541930234,0.00005538753715
115.2,19.7,19.08,,,2.260991255,24.18,24.87,,,1.989413574,40,40,,,0,40,36.29,,,6.877352623,19.39,24.525,40,38.145,19.39,24.525,38.77,38.145,0.9027102078,0.000006064143698,0.00004780007229,0.902764072,0.9999403341,0.000006717307308,0.00005294857624
115.3,20.38,19.19,,,4.253005153,27.28,26.49,,,2.077791918,40,40,,,0,40,40,,,0,19.785,26.885,40,40,19.785,26.885,38.77,40,0.2312194756,0.000007974001852,0.00001737499786,0.2312448246,0.9998903803,0.0000344829419,0.00007513680744
115.4,20.44,19.7,,,2.607169995,24.64,25.07,,,1.223318913,40,40,,,0,40,40,,,0,20.07,24.855,40,40,20.07,24.855,38.77,40,1.150558889,0.000009715605699,0.00002116987572,1.150589774,0.9999731568,0.00000844402229,0.00001839915163
115.5,18.11,19.76,,,6.161743802,24.29,24.86,,,1.640084904,40,40,,,0,35.88,35.42,,,0.9123958467,18.935,24.575,40,35.65,18.935,24.575,38.77,35.65,0.6361041158,0.000004423854513,0.000196575661,0.6363051153,0.9996841146,0.000006952410732,0.0003089330201
115.6,19.64,19.67,,,0.1079277712,27.63,26.99,,,1.657079238,40,40,,,0,40,40,,,0,19.655,27.31,40,40,19.655,27.31,38.77,40,0.1573811681,0.000007286893677,0.00001587781949,0.1574043328,0.9998528331,0.00004629411114,0.0001008728236
116.1,19.28,18.36,,,3.456632512,26.96,27,,,0.1048342151,40,40,,,0,32.21,32.34,,,0.2848145052,18.82,26.98,40,32.275,18.82,26.98,38.77,32.275,0.1109002733,0.000004084909002,0.001883161343,0.1127875196,0.9832672422,0.00003621773949,0.01669654009
116.2,18.3,17.88,,,1.641707286,25.77,25.04,,,2.031836057,40,40,,,0,32.52,34.48,,,4.137102362,18.09,25.405,40,33.5,18.09,25.405,38.77,33.5,0.1992062513,0.000002462807625,0.0004857064703,0.1996944206,0.9975554185,0.0000123328815,0.002432248577
116.3,17.98,18.02,,,0.1571348403,26.15,26.58,,,1.153255892,40,40,,,0,30.19,30.46,,,0.6295756997,18,26.365,40,30.325,18,26.365,38.77,30.325,0.09621027754,0.000002313863791,0.004121463192,0.1003340546,0.9588995275,0.00002306159958,0.04107741094
116.4,18.77,18.53,,,0.9099497452,24.43,23.65,,,2.29427325,40,40,,,0,37,38.71,,,3.194168791,18.65,24.04,40,37.855,18.65,24.04,38.77,37.855,0.7564595404,0.00000363084147,0.00003499170105,0.756498163,0.9999489456,0.000004799537722,0.00004625483943
116.5,19.86,18.4,,,5.39663304,26.23,24.97,,,3.480291189,40,40,,,0,37.32,35.06,,,4.41575387,19.13,25.6,40,36.19,19.13,25.6,38.77,36.19,0.3578271663,0.000005064093144,0.0001547655859,0.357986996,0.9995535322,0.00001414602541,0.0004323218094
116.6,20.59,19.78,,,2.837535263,25.47,24.86,,,1.714027962,40,40,,,0,30.73,31.66,,,2.108059966,20.185,25.165,40,31.195,20.185,25.165,38.77,31.195,1.00509706,0.00001052175852,0.01025429648,1.015361879,0.9898904829,0.00001036256998,0.01009915449
117.1,19.94,19.56,,,1.36050925,26.14,26.12,,,0.05412221823,40,40,,,0,35.47,40,,,8.488654349,19.75,26.13,40,37.735,19.75,26.13,38.77,37.735,0.3808605663,0.000007782879068,0.00008151201893,0.3809498612,0.9997655993,0.00002043019269,0.000213970465
117.2,19.62,18.17,,,5.426328832,26.96,26.58,,,1.00373768,40,40,,,0,38.44,34.47,,,7.7004908,18.895,26.77,40,36.455,18.895,26.77,38.77,36.455,0.1351220313,0.000004302883978,0.0001094357953,0.13523577,0.9991589601,0.00003181764691,0.000809222259
117.3,19.58,19.64,,,0.2163508764,26.86,26.09,,,2.0565523,40,40,,,0,33.22,34.77,,,3.224049157,19.61,26.475,40,33.995,19.61,26.475,38.77,33.995,0.2721237587,0.000007063111838,0.0009883929397,0.2731192147,0.9963552324,0.00002586091149,0.00361890664
117.5,18.84,19.04,,,0.7466808671,26.94,26.92,,,0.05251442861,40,40,,,0,40,37.96,,,3.700610143,18.94,26.93,40,38.98,18.94,26.93,38.77,38.98,0.1247692935,0.000004439213023,0.00001961575412,0.1247933484,0.9998072416,0.00003557251311,0.0001571858946
117.6,20.52,20.83,,,1.060232659,26.93,26.88,,,0.1314080619,40,40,,,0,35.66,40,,,8.112195163,20.675,26.905,40,37.83,20.675,26.905,38.77,37.83,0.4225912575,0.00001477722984,0.0001449027229,0.4227509374,0.9996222836,0.00003495493099,0.0003427614467
119.1,20.27,20.17,,,0.3497066178,23.6,23.73,,,0.3884381219,40,40,,,0,40,32.8,,,13.98672754,20.22,23.665,40,36.4,20.22,23.665,38.77,36.4,2.912655,0.00001078013949,0.0002848267617,2.912950607,0.9998985198,0.000003700762883,0.00009777946836
119.2,19.3,18.9,,,1.480851898,26.31,26.38,,,0.1878818549,40,40,,,0,40,40,,,0,19.1,26.345,40,40,19.1,26.345,38.77,40,0.2091101255,0.000004959875614,0.00001080734991,0.2091258927,0.9999246041,0.00002371717605,0.00005167867913
119.3,18.43,17.58,,,3.338188081,26.01,26.99,,,2.614960927,38.59,36.39,,,4.149466307,36.17,40,,,7.110985879,18.005,26.5,37.49,38.085,18.005,26.5,36.26,38.085,0.08791997745,0.00001322599119,0.00001907936029,0.0879522828,0.9996326946,0.0001503768949,0.0002169285399
119.4,19.71,18.4,,,4.861243156,27.49,26.7,,,2.061687976,40,40,,,0,40,40,,,0,19.055,27.095,40,40,19.055,27.095,38.77,40,0.1205191933,0.000004807556926,0.00001047545421,0.1205344763,0.9998732063,0.00003988532636,0.00008690836459
119.5,18.71,18.37,,,1.296743827,26.29,26.58,,,0.7757176718,40,40,,,0,40,40,,,0,18.54,26.435,40,40,18.54,26.435,38.77,40,0.1332617663,0.000003364294361,0.000007330648826,0.1332724613,0.9999197513,0.00002524373249,0.00005500497819
119.6,21.27,20.01,,,4.316640234,27.5,26.72,,,2.034464365,40,40,,,0,37.04,40,,,5.433634663,20.64,27.11,40,38.52,20.64,27.11,38.77,38.52,0.3578271663,0.00001442304566,0.00008766571912,0.3579292551,0.9997147795,0.00004029579996,0.0002449247103
120.1,19.58,19.46,,,0.4346967917,27.75,28.07,,,0.8107279469,40,40,,,0,40,40,,,0,19.52,27.91,40,40,19.52,27.91,38.77,40,0.09455744255,0.000006635954252,0.00001445945123,0.09457853796,0.9997769536,0.00007016342603,0.0001528830065
120.4,17.65,17.52,,,0.5227402989,26.15,25.51,,,1.752026094,39.8,40,,,0.3544394893,40,40,,,0,17.585,25.83,39.9,40,17.585,25.83,38.67,40,0.1045550627,0.000001860001701,0.000003781453544,0.1045607042,0.9999460461,0.00001778872584,0.00003616514993
120.5,20.42,21.08,,,2.249110726,26.47,26.57,,,0.2666315163,40,40,,,0,34.37,28.77,,,12.54291408,20.75,26.52,40,31.57,20.75,26.52,38.77,31.57,0.5812919467,0.00001556575814,0.01169772935,0.5930052418,0.980247569,0.00002624893852,0.01972618205
120.6,19.84,19.04,,,2.909904449,24.73,25.15,,,1.190797306,40,40,,,0,33.87,34.72,,,1.75256091,19.44,24.94,40,34.295,19.44,24.94,38.77,34.295,0.7009263795,0.000006277995263,0.0007135847112,0.7016462422,0.9989740375,0.000008947522107,0.00101701494
121.1,18.86,17.55,,,5.088216882,27.42,25.69,,,4.606645571,40,40,,,0,34.22,40,,,11.01341201,18.205,26.555,40,37.11,18.205,26.555,38.77,37.11,0.0972158141,0.0000026671592,0.00004307983727,0.0972615611,0.9995296498,0.00002742254154,0.0004429276765
121.3,19.24,19.4,,,0.585595678,26.45,27.66,,,3.16244393,38.02,37.19,,,1.560693068,40,40,,,0,19.32,27.055,37.605,40,19.32,27.055,36.375,40,0.1488916575,0.00003038534864,0.00001258768342,0.1489346306,0.9997114638,0.0002040180214,0.00008451817666
121.4,19.82,19.12,,,2.542243178,26.65,26.33,,,0.8541871271,40,40,,,0,38.23,40,,,3.199741794,19.47,26.49,40,39.115,19.47,26.49,38.77,39.115,0.2444031571,0.000006409909289,0.00002579359386,0.2444353606,0.9998682535,0.00002622333067,0.000105523169
121.6,22.41,23,,,1.837449905,25.87,26.17,,,0.8152653127,40,40,,,0,36.11,40,,,7.228078778,22.705,26.02,40,38.055,22.705,26.02,38.77,38.055,3.187300021,0.00006035092342,0.0005063323651,3.187866704,0.9998222375,0.00001893144508,0.0001588310968
122.1,18.78,18.1,,,2.607552122,24.93,24.65,,,0.7986684096,40,40,,,0,40,35.84,,,7.757289583,18.44,24.79,40,37.92,18.44,24.79,38.77,37.92,0.3888632564,0.000003138997632,0.00002891890247,0.3888953143,0.9999175668,0.000008071574833,0.00007436166342
122.2,17.96,19.73,,,6.641438062,24.16,24.62,,,1.333616725,40,40,,,0,40,40,,,0,18.845,24.39,40,40,18.845,24.39,38.77,40,0.679400802,0.000004156311954,0.000009056420182,0.6794140148,0.9999805528,0.00000611749517,0.00001332975179
122.4,20.67,21.01,,,1.153629106,23.07,22.63,,,1.361606056,40,40,,,0,40,40,,,0,20.84,22.85,40,40,20.84,22.85,38.77,40,7.875299695,0.00001656772883,0.00003610034939,7.875352363,0.9999933123,0.00000210374445,0.000004583966244
122.6,18.31,18.03,,,1.089652717,24.31,24.37,,,0.1743073413,40,40,,,0,34.57,36.45,,,3.743623623,18.17,24.34,40,35.51,18.17,24.34,38.77,35.51,0.4405369168,0.00000260323209,0.0001274635463,0.4406669836,0.9997048411,0.000005907481584,0.0002892514099
123.1,19.52,19.14,,,1.390070237,26.22,26.61,,,1.043996383,40,40,,,0,40,40,,,0,19.33,26.415,40,40,19.33,26.415,38.77,40,0.2336360536,0.000005817115464,0.00001267523768,0.233654546,0.999920856,0.00002489622207,0.00005424776833
123.2,19.36,18.7,,,2.452393461,26.29,25.92,,,1.002219916,40,40,,,0,40,40,,,0,19.03,26.105,40,40,19.03,26.105,38.77,40,0.2352611209,0.000004724965975,0.00001029549218,0.2352761413,0.9999361582,0.00002008263969,0.00004375918493
123.3,18.28,18.19,,,0.3489970403,27.19,28.29,,,2.803956234,40,40,,,0,40,40,,,0,18.235,27.74,40,40,18.235,27.74,38.77,40,0.0436563349,0.000002723201884,0.000005933736634,0.04366499184,0.9998017419,0.00006236579396,0.0001358923106
123.4,20.67,19.84,,,2.897549387,26.31,26.71,,,1.066928376,40,40,,,0,40,40,,,0,20.255,26.51,40,40,20.255,26.51,38.77,40,0.4153313926,0.00001104486546,0.00002406627404,0.4153665038,0.9999154695,0.00002659065034,0.0000579398527
123.5,20.37,19.35,,,3.631666248,26.07,26.53,,,1.236764712,40,40,,,0,40,40,,,0,19.86,26.3,40,40,19.86,26.3,38.77,40,0.3653458757,0.000008399502852,0.00001830214575,0.3653725774,0.9999269194,0.00002298887046,0.00005009173342
123.6,20.98,20.32,,,2.260002303,25.05,25.48,,,1.203466914,40,40,,,0,40,37.87,,,3.868338112,20.65,25.265,40,38.935,20.65,25.265,38.77,38.935,1.29444604,0.00001452336588,0.00006620833271,1.294526772,0.9999376361,0.0000112190541,0.00005114481536
124.1,20.89,17.77,,,11.41320826,27.63,27.92,,,0.7382933089,35.01,38.78,,,7.22534914,40,40,,,0,19.33,27.775,36.895,40,19.33,27.775,35.665,40,0.09102046876,0.0000500502004,0.00001267523768,0.09108319419,0.9993113391,0.0005494998374,0.000139161102
124.2,19.42,18.97,,,1.657713215,25.97,26.5,,,1.428498548,40,40,,,0,40,39.8,,,0.3544394893,19.195,26.235,40,39.9,19.195,26.235,38.77,39.9,0.2410383866,0.000005297471571,0.00001237143455,0.2410560555,0.9999267021,0.0000219760983,0.0000513218161
124.3,19.51,20.14,,,2.247048031,25.45,25.91,,,1.266624297,33.93,33.84,,,0.1878105661,40,40,,,0,19.825,25.68,33.885,40,19.825,25.68,32.655,40,0.5480330582,0.0005682192669,0.00001786347554,0.5486191409,0.9989317129,0.001035726289,0.00003256079529
124.4,18.85,18.49,,,1.36346246,25.67,25.14,,,1.475168644,39.51,40,,,0.871544014,40,40,,,0,18.67,25.405,39.755,40,18.67,25.405,38.525,40,0.2977833151,0.00000436295,0.000008021882837,0.2977956999,0.9999584116,0.00001465081598,0.00002693753751
124.5,18.95,15.32,,,14.97985186,23.39,23.2,,,0.5767344427,36.67,36.6,,,0.1351097985,40,34.97,,,9.48845434,17.135,23.295,36.635,37.485,17.135,23.295,35.405,37.485,0.4436010933,0.00001308919022,0.00001582288641,0.4436300054,0.9999348284,0.00002950474507,0.0000356668535
124.6,21.7,21.75,,,0.1627403409,24.51,24.61,,,0.2879099272,32.66,33.2,,,1.159543461,35.69,37.59,,,3.666765514,21.725,24.56,32.93,36.64,21.725,24.56,31.7,36.64,4.445466517,0.004111086296,0.0006845162095,4.450262119,0.9989224,0.0009237852031,0.0001538148071
125.1,17.76,16.7,,,4.350163599,28.11,27.31,,,2.041448665,40,40,,,0,33.29,30.25,,,6.766146096,17.23,27.71,40,31.77,17.23,27.71,38.77,31.77,0.0222097171,0.000001356890161,0.0008877076963,0.02309878168,0.9615103256,0.00005874293196,0.03843093149
125.2,19.36,19.26,,,0.3661868365,26.48,25.57,,,2.472496334,40,40,,,0,34.37,33.43,,,1.960709069,19.31,26.025,40,33.9,19.31,26.025,38.77,33.9,0.3019402152,0.000005737029516,0.0008574691133,0.3028034214,0.9971492854,0.00001894638274,0.002831768246
