SampleID,Origin_PostHoc,Genet,Ramet,Raceway,Rack,Treatment,Run_initialPAM,Number_initialPAM,RunDate_initialPAM,FvFm_Initial,F0_Initial,NPQ_Initial,ETR-Max_Initial,Run_finalPAM,Number_finalPAM,RunDate_finalPAM,FvFm_Final,FvFm_Final_withNA,F0_Final,F0_Final_withNA,NPQ_Final,NPQ_Final_withNA,ETR_Final,ETR_Final_withNA,SamplingTime_Survival,Mortality,TOD,SA_I,SA_F_Growth,SA_F_Tissue,InitialWeight,Time_initialBW,Date_initialBW,densitySW_initialBW,Davies1989_WeightInitial,FinalWeight,Time_finalBW,Date_finalBW,densitySW_finalBW,Davies1989_WeightFinal,Origin,Origin2,lat_lon
108.6,E-B Batch Cross A,108,6,6S,59,Control,32,7,3/30/22,0.451,0.164,0.514,20.2,89,1,5/12/22,0.346,0.346,0.456,0.456,0.525,0.525,9.5,9.5,35,0,36,1.72,2.42,2.42,6.575,14:30,3/31/22,1.024252927,10.10876536,6.735,15:20,11-May,1.025960268,10.36404318,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
109.1,E-B Batch Cross A,109,1,4N,2,Control,68,4,4/1/22,0.408,0.207,0.694,15.5,112,6,5/13/22,0.261,0.261,0.389,0.389,0.545,0.545,8.7,8.7,36,0,36,1.25,1.44,1.44,6.305,14:30,3/28/22,1.025175541,9.698347745,6.372,10:05,13-May,1.025842573,9.804840576,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
109.2,E-B Batch Cross A,109,2,5N,13,Heat,82,2,4/1/22,0.403,0.23,0.702,13.1,33,7,5/8/22,0.374,0.374,0.287,0.287,0.545,0.545,14.5,14.5,31,0,36,1.26,1.41,1.41,6.254,14:42,3/29/22,1.024709929,9.617548676,6.296,11:00,8-May,1.025827682,9.687820699,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
109.3,E-B Batch Cross A,109,3,6N,22,Control,105,7,4/3/22,0.425,0.209,0.667,13.2,96,3,5/12/22,0.261,0.261,0.335,0.335,0.471,0.471,8.8,8.8,35,0,36,1.53,1.81,1.81,6.264,14:10,3/30/22,1.02468826,9.63281736,6.311,10:30,12-May,1.025930413,9.711425529,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
109.4,E-B Batch Cross A,109,4,4S,36,Heat,47,4,3/31/22,0.397,0.232,0.671,14.5,16_RR_36,5,5/7/22,0.236,NA,0.176,NA,0.275,NA,3.8,NA,30,1,30,0.9,1.13,0.7,6.365,13:51,4/1/22,1.024532688,9.787336619,6.461,4:00,7-May,1.024857156,9.936645989,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
109.5,E-B Batch Cross A,109,5,5S,41,Heat,17,2,3/29/22,0.384,0.297,0.686,12.4,65,2,5/10/22,0.259,0.259,0.274,0.274,0.443,0.443,10.8,10.8,33,0,36,1.15,1.25,1.25,6.546,14:47,4/3/22,1.024353621,10.06471096,6.661,10:20,10-May,1.025789507,10.24925032,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
109.6,E-B Batch Cross A,109,6,6S,59,Control,32,2,3/30/22,0.382,0.251,0.588,16.8,90,4,5/12/22,0.283,0.283,0.467,0.467,0.573,0.573,7.4,7.4,35,0,36,0.98,1.23,1.23,6.183,14:30,3/31/22,1.024252927,9.506083079,6.26,15:20,11-May,1.025960268,9.633097302,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
110.1,E-B Batch Cross A,110,1,4N,2,Control,68,3,4/1/22,0.405,0.213,0.702,11.8,112,3,5/13/22,0.218,0.218,0.407,0.407,0.525,0.525,5,5,36,0,36,1.04,1.32,1.32,6.305,15:22,28-Mar,1.025004676,9.697477874,6.387,10:05,13-May,1.025842573,9.82792165,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
110.2,E-B Batch Cross A,110,2,5N,12,Heat,95,7,4/2/22,0.328,0.218,0.757,8.1,30,8,5/8/22,0.299,0.299,0.368,0.368,0.612,0.612,8.9,8.9,31,0,36,1.1,1.1,1.1,6.189,16:00,3/29/22,1.024650556,9.517293564,6.294,10:30,8-May,1.025827682,9.684743247,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
110.3,E-B Batch Cross A,110,3,6N,21,Control,110,1,4/3/22,0.391,0.199,0.729,12.1,108,1,5/12/22,0.223,0.223,0.356,0.356,0.431,0.431,5.6,5.6,35,0,36,1.2,1.45,1.45,6.659,11:30,3/30/22,1.025073996,10.24232435,6.82,16:00,12-May,1.025714062,10.49348714,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
110.4,E-B Batch Cross A,110,4,4S,40,Heat,53,5,3/31/22,0.377,0.247,0.69,9.1,21,1,5/7/22,0.293,0.293,0.349,0.349,0.553,0.553,8.8,8.8,30,0,36,1.14,1.41,1.34,5.96,17:05,4/1/22,1.024572806,9.164768959,6.07,4:35,7-May,1.024742426,9.334748354,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
110.5,E-B Batch Cross A,110,5,5S,42,Heat,5,5,3/29/22,0.381,0.207,0.749,10.8,67,1,5/10/22,0.236,0.236,0.259,0.259,0.541,0.541,8.4,8.4,33,0,36,1.06,1.08,0.86,6.528,17:05,4/1/22,1.024317628,10.03684574,6.659,10:20,10-May,1.025789507,10.24617293,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
110.6,E-B Batch Cross A,110,6,6S,52,Control,22,2,3/30/22,NA,NA,NA,11.7,73,1,5/11/22,0.248,0.248,0.415,0.415,0.49,0.49,4.9,4.9,34,0,36,1.21,1.42,1.42,6.56,11:10,3/31/22,1.024836057,10.08879056,6.634,10:20,11-May,1.026008211,10.20887806,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
112.1,E-B Batch Cross A,112,1,4N,7,Control,66,4,4/1/22,0.43,0.185,0.502,16,130,6,5/13/22,0.295,0.295,0.368,0.368,0.482,0.482,8.6,8.6,36,0,36,1.08,1.08,1.08,6.038,15:37,3/28/22,1.025062231,9.287096035,6.113,16:04,13-May,1.025716028,9.405682274,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
112.2,E-B Batch Cross A,112,2,5N,13,Heat,81,8,4/1/22,0.416,0.249,0.635,16.8,33,3,5/8/22,0.358,0.358,0.319,0.319,0.478,0.478,13.6,13.6,31,0,36,1.2,1.34,1.34,6.182,14:42,3/29/22,1.024717473,9.506863021,6.258,11:00,8-May,1.025794353,9.629180561,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
112.3,E-B Batch Cross A,112,3,6N,25,Control,112,6,4/3/22,0.381,0.186,0.737,17.3,109,1,5/13/22,0.378,0.378,0.299,0.299,0.475,0.475,9.3,9.3,35,0,36,2,2.24,2.24,6.796,15:39,3/30/22,1.024348901,10.44906909,6.972,16:30,12-May,1.025756575,10.72759908,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
112.4,E-B Batch Cross A,112,4,4S,36,Heat,48,6,3/31/22,0.373,0.213,0.486,19.4,16_RR_36,6,5/7/22,0.275,NA,0.194,NA,0.267,NA,3.4,NA,30,1,30,1.29,1.54,0,6.343,13:51,4/1/22,1.024532688,9.753507647,6.43,4:00,7-May,1.024842127,9.888891766,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
112.5,E-B Batch Cross A,112,5,5S,46,Heat,7,8,3/29/22,0.301,0.192,0.529,15.4,56,2,5/9/22,0.365,0.365,0.334,0.334,0.392,0.392,10.9,10.9,33,0,36,1.72,1.99,1.99,6.136,16:35,4/1/22,1.024612853,9.435604741,6.243,12:00,9-May,1.025415155,9.604187523,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
112.6,E-B Batch Cross A,112,6,6S,52,Control,22,3,3/30/22,NA,NA,NA,21.8,73,8,5/11/22,0.313,0.313,0.364,0.364,0.51,0.51,10.4,10.4,34,0,36,1.27,1.57,1.57,6.255,11:10,3/31/22,1.024887479,9.619982964,6.364,10:20,11-May,1.026008211,9.793382573,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
114.1,E-B Batch Cross A,114,1,4N,8,Control,80,1,4/1/22,0.417,0.22,0.651,16.4,127,1,5/13/22,0.261,0.261,0.373,0.373,0.455,0.455,7.1,7.1,36,0,36,1.56,1.99,1.99,6.584,14:10,3/28/22,1.025047124,10.12682269,6.721,15:37,13-May,1.025731113,10.34125492,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
114.2,E-B Batch Cross A,114,2,5N,14,Heat,85,6,4/1/22,0.445,0.233,0.655,17.5,38,5,5/9/22,0.443,0.443,0.315,0.315,0.412,0.412,8.7,8.7,31,0,36,1.8,2.5,2.5,7.252,14:58,3/29/22,1.024709929,11.15229661,7.33,11:45,8-May,1.02561858,11.27762526,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
114.3,E-B Batch Cross A,114,3,6N,25,Control,111,4,4/3/22,0.369,0.194,0.737,14.7,109,4,5/13/22,0.337,0.337,0.398,0.398,0.494,0.494,7.6,7.6,35,0,36,1.74,2.42,2.42,6.119,15:39,3/30/22,1.02462063,9.409501479,6.231,16:30,12-May,1.025819687,9.587763235,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
114.4,E-B Batch Cross A,114,4,4S,40,Heat,53,8,3/31/22,0.425,0.217,0.6,14.6,20,3,5/7/22,0.377,0.377,0.285,0.285,0.475,0.475,15,15,30,0,36,1.6,2.04,2.04,6.373,17:05,4/1/22,1.024612853,9.800050361,6.393,4:35,7-May,1.024787498,9.831706428,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
114.5,E-B Batch Cross A,114,5,5S,47,Heat,2,7,3/29/22,0.312,0.222,0.306,19.8,53,1,5/9/22,0.303,0.303,0.278,0.278,0.329,0.329,10,10,33,0,36,1.65,2.16,1.7,6.387,14:35,4/2/22,1.024368685,9.820320359,6.409,11:00,9-May,1.025640607,9.860728008,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
114.6,E-B Batch Cross A,114,6,6S,54,Control,36,7,3/30/22,0.412,0.2,0.624,74.5,80,3,5/11/22,0.233,0.233,0.308,0.308,0.42,0.42,9.9,9.9,34,0,36,1.64,2.21,2.21,6.555,14:30,3/31/22,1.024260451,10.07805605,6.704,11:00,11-May,1.026045973,10.31680373,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
115.1,E-B Batch Cross A,115,1,4N,8,Control,79,7,4/1/22,0.418,0.2,0.635,18.8,127,2,5/13/22,0.289,0.289,0.425,0.425,0.518,0.518,6.7,6.7,36,0,36,1.08,1.35,1.35,6.497,14:10,3/28/22,1.025047124,9.993008352,6.534,15:37,13-May,1.025731113,10.0535277,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
115.2,E-B Batch Cross A,115,2,5N,13,Heat,81,3,4/1/22,0.43,0.213,0.663,16,32,4,5/8/22,0.39,0.39,0.287,0.287,0.498,0.498,11.4,11.4,31,0,36,1.5,2.03,1.61,6.342,14:42,3/29/22,1.024667911,9.752662074,6.384,11:00,8-May,1.025797522,9.823073026,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
115.3,E-B Batch Cross A,115,3,6N,23,Control,119,7,4/3/22,0.433,0.217,0.678,18.5,105,7,5/12/22,0.305,0.305,0.309,0.309,0.549,0.549,8.6,8.6,35,0,36,1.43,1.96,1.96,6.408,15:30,3/30/22,1.024348901,9.852506586,6.504,12:20,12-May,1.025714263,10.0072797,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
115.4,E-B Batch Cross A,115,4,4S,33,Heat,46,1,3/31/22,0.449,0.22,0.675,15.3,2,3,5/7/22,0.316,0.316,0.276,0.276,0.6,0.6,13.3,13.3,30,0,36,2.1,2.64,2.64,6.788,9:30,4/1/22,1.024477425,10.43747277,6.908,12:39,7-May,1.025325339,10.62671773,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
115.5,E-B Batch Cross A,115,5,5S,48,Heat,10,6,3/29/22,0.405,0.215,0.58,15.3,52,6,5/9/22,0.373,0.373,0.266,0.266,0.349,0.349,10.4,10.4,33,0,36,1.61,1.99,1.99,3.665,16:03,4/1/22,1.024572806,5.635717825,6.478,10:20,9-May,1.025625524,9.966810749,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
115.6,E-B Batch Cross A,115,6,6S,54,Control,35,4,3/30/22,0.398,0.227,0.675,17.1,80,6,5/11/22,0.295,0.295,0.308,0.308,0.502,0.502,11.1,11.1,34,0,36,1.21,1.57,1.57,6.493,14:30,3/31/22,1.024252927,9.98269407,6.636,11:00,11-May,1.026045973,10.21215834,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
116.1,E-B Batch Cross A,116,1,4N,9,Control,69,3,4/1/22,0.409,0.207,0.698,16.6,121,3,5/13/22,0.188,0.188,0.412,0.412,0.482,0.482,7.5,7.5,36,0,36,1.55,1.73,1.73,6.305,14:10,3/28/22,1.025004676,9.697477874,7.071,13:05,13-May,1.025736695,10.8798137,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
116.2,E-B Batch Cross A,116,2,5N,16,Heat,87,5,4/1/22,0.438,0.18,0.608,16,48,3,5/9/22,0.382,0.382,0.293,0.293,0.302,0.302,10.1,10.1,32,0,36,1.53,1.7,1.4,5.821,12:02,3/29/22,1.024926273,8.952687637,5.864,3:20,8-May,1.025285769,9.020523772,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
116.3,E-B Batch Cross A,116,3,6N,29,Control,108,2,4/3/22,0.41,0.209,0.627,13.3,97,1,5/12/22,0.246,0.246,0.345,0.345,0.443,0.443,7.5,7.5,35,0,36,1.65,1.65,1.65,6.081,12:50,3/30/22,1.024670821,9.35131325,6.103,11:10,12-May,1.025930413,9.391353194,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
116.4,E-B Batch Cross A,116,4,4S,31,Heat,44,5,3/31/22,0.454,0.22,0.6,12.9,10,3,5/7/22,0.342,0.342,0.272,0.272,0.49,0.49,11.5,11.5,30,0,36,1.3,1.37,1.18,6.875,15:05,4/1/22,1.024610503,10.57198543,6.929,4:15,7-May,1.024834613,10.65627695,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
116.5,E-B Batch Cross A,116,5,5S,49,Heat,14,4,3/29/22,0.382,0.206,0.58,12.8,59,6,5/10/22,0.272,0.272,0.22,0.22,0.2,0.2,6.4,6.4,33,0,36,1.4,1.47,0.64,6.507,17:05,4/1/22,1.024317628,10.0045581,6.57,11:30,9-May,1.025625524,10.10835854,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
116.6,E-B Batch Cross A,116,6,6S,56,Control,29,8,3/30/22,0.38,0.234,0.631,15.5,83,6,5/11/22,0.191,0.191,0.344,0.344,0.447,0.447,7.4,7.4,34,0,36,1.5,1.66,1.66,6.859,15:45,3/31/22,1.024252927,10.54540253,6.959,15:20,11-May,1.025960268,10.70874187,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
117.1,E-B Batch Cross A,117,1,4N,3,Control,61,6,3/31/22,0.358,0.283,0.71,7.9,114,5,5/13/22,0.231,0.231,0.345,0.345,0.494,0.494,5.3,5.3,36,0,36,1.32,1.41,1.41,6.112,14:51,3/28/22,1.025004676,9.400632001,6.193,10:05,13-May,1.025842573,9.529406416,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
117.2,E-B Batch Cross A,117,2,5N,13,Heat,RRnR4,5,4/5/22,0.399,0.223,0.627,7.8,32,3,5/8/22,0.323,0.323,0.239,0.239,0.376,0.376,7.8,7.8,31,0,36,1.59,1.59,1.57,6.442,14:42,3/29/22,1.024667911,9.906441041,6.496,11:00,,1.025827682,9.995565956,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
117.3,E-B Batch Cross A,117,3,6N,23,Control,119,4,4/3/22,0.358,0.251,0.859,7.9,106,1,5/12/22,0.173,0.173,0.295,0.295,0.451,0.451,2.9,2.9,35,0,36,1.35,1.41,1.41,6.367,15:30,3/30/22,1.024348901,9.789467764,6.431,12:20,12-May,1.025714263,9.89495937,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
117.4,E-B Batch Cross A,117,4,4S,36,Heat,47,8,3/31/22,0.38,0.238,0.761,11.6,16_RR_36,3,5/7/22,0.295,NA,0.162,NA,0.4,NA,3.6,NA,30,1,30,1.14,1.2,0.86,5.932,13:51,4/1/22,1.024618043,9.12192956,5.992,4:00,7-May,1.024842127,9.215278299,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
117.5,E-B Batch Cross A,117,5,5S,46,Heat,8,4,3/29/22,0.354,0.21,0.761,8.9,mort run 1,3,5/4/22,0.354,NA,0.288,NA,0.478,NA,10.5,NA,27,1,27,1.4,1.3,0.7,6.59,16:40,4/1/22,1.024612853,10.13374108,6.324,NA,5/4/22,1.025217,9.727785265,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
117.6,E-B Batch Cross A,117,6,6S,58,Control,37,3,3/30/22,0.359,0.263,0.753,10.2,87,3,5/11/22,0.198,0.198,0.292,0.292,0.541,0.541,5.1,5.1,34,0,36,1.56,1.57,1.57,6.508,12:01,3/31/22,1.024267975,10.0058349,6.54,13:45,11-May,1.025958201,10.06395973,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
119.1,E-B Batch Cross A,119,1,4N,1,Control,76,6,4/1/22,0.416,0.228,0.706,9.9,118,3,5/13/22,0.202,0.202,0.253,0.253,0.42,0.42,5.1,5.1,36,0,36,1.9,1.91,1.91,6.757,15:48,3/28/22,1.025062231,10.39299568,6.934,11:30,13-May,1.025799728,10.66937144,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
119.2,E-B Batch Cross A,119,2,5N,20,Heat,100,4,4/2/22,0.354,0.203,0.678,6.8,mort run 1,4,4/29/22,0.294,NA,0.25,NA,0.435,NA,6.1,NA,22,1,22,1.24,1.3,0,5.852,14:22,3/29/22,1.024717473,8.99937923,5.96,NA,4/29/22,1.024899,9.166338163,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
119.3,E-B Batch Cross A,119,3,6N,30,Control,103,8,4/2/22,0.4,0.239,0.769,10.6,102,8,5/12/22,0.205,0.205,0.26,0.26,0.263,0.263,4.1,4.1,35,0,36,1.99,2.05,2.05,6.7,13:15,3/30/22,1.024802504,10.30391864,6.817,12:20,12-May,1.025757042,10.48910798,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
119.4,E-B Batch Cross A,119,4,4S,36,Heat,48,4,3/31/22,0.328,0.219,0.647,12.4,mort run 1,4,5/4/22,0.348,NA,0.251,NA,0.384,NA,6.9,NA,27,1,27,1.7,1.9,0,6.418,13:51,4/1/22,1.024635475,9.869366071,6.484,NA,5/4/22,1.025217,9.973902539,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
119.5,E-B Batch Cross A,119,5,5S,45,Heat,20,6,3/29/22,0.403,0.244,0.588,9.3,mort run 1,1,4/29/22,0.323,NA,0.264,NA,0.506,NA,7.2,NA,22,1,22,1.8,1.8,1.3,6.231,12:25,4/2/22,1.024313071,9.580183253,6.39,NA,4/29/22,1.024899,9.827667929,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
119.6,E-B Batch Cross A,119,6,6S,56,Control,29,1,3/30/22,0.361,0.242,0.706,10.6,84,3,5/11/22,0.198,0.198,0.233,0.233,0.427,0.427,5.5,5.5,34,0,36,1.83,2.08,2.08,5.666,15:45,3/31/22,1.024252927,8.711218943,5.714,11:56,11-May,1.026081435,8.793453831,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
120.1,E-B Batch Cross A,120,1,4N,10,Control,73,7,4/1/22,0.427,0.189,0.667,19.6,119,3,5/13/22,0.229,0.229,0.273,0.273,0.478,0.478,4.9,4.9,36,0,36,1.29,1.51,1.51,6.729,11:30,3/29/22,1.025013542,10.34966412,6.812,12:45,13-May,1.025736695,10.48130264,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
120.2,E-B Batch Cross A,120,2,5N,11,Heat,91,1,4/2/22,0.44,0.23,0.62,13.4,34,2,5/8/22,0.322,0.322,0.342,0.342,0.424,0.424,6.3,6.3,31,0,36,1.32,1.43,1.43,6.102,13:40,3/29/22,1.024766727,9.384079239,6.073,11:26,8-May,1.02561858,9.34365869,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
120.4,E-B Batch Cross A,120,4,4S,35,Heat,56,4,3/31/22,0.429,0.184,0.627,13.7,7,2,5/7/22,0.27,0.27,0.286,0.286,0.506,0.506,5.1,5.1,30,0,36,1.91,2.48,2.48,6.991,14:35,4/1/22,1.024610503,10.75036366,7.133,3:35,7-May,1.024834613,10.97001349,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
120.5,E-B Batch Cross A,120,5,5S,46,Heat,7,1,3/29/22,0.315,0.225,0.584,17.7,55,5,5/9/22,0.34,0.34,0.292,0.292,0.329,0.329,9.4,9.4,33,0,36,3.48,4.1,4.1,6.161,16:40,4/1/22,1.024612853,9.474048372,6.177,12:00,9-May,1.025430223,9.502728762,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
120.6,E-B Batch Cross A,120,6,6S,52,Control,21,2,3/30/22,0.462,0.255,0.518,16.6,74,6,5/11/22,0.255,0.255,0.317,0.317,0.42,0.42,6.8,6.8,34,0,36,1.71,2,2,6.432,11:10,3/31/22,1.024887479,9.892203106,6.565,10:20,11-May,1.026008211,10.10269588,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
121.1,E-B Batch Cross A,121,1,4N,3,Control,61,7,3/31/22,0.407,0.215,0.667,13.3,114,7,5/13/22,0.27,0.27,0.347,0.347,0.573,0.573,8.2,8.2,36,0,36,1.49,1.92,1.92,6.844,14:51,3/28/22,1.025175541,10.52743727,6.987,10:05,13-May,1.025850121,10.75120726,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
121.2,E-B Batch Cross A,121,2,5N,19,Heat,93,3,4/2/22,0.399,0.191,0.8,12.3,44,6,5/9/22,0.371,0.371,0.319,0.319,0.537,0.537,8.3,8.3,32,0,36,1.51,1.65,1.65,6.767,15:39,3/29/22,1.024620393,10.40596316,6.89,3:20,8-May,1.025285769,10.59880777,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
121.3,E-B Batch Cross A,121,3,6N,26,Control,101,7,4/2/22,0.427,0.211,0.788,15,100,2,5/12/22,0.236,0.236,0.364,0.364,0.549,0.549,8.4,8.4,35,0,36,1.68,2.03,2.03,6.299,14:52,3/30/22,1.024348901,9.684915572,6.421,11:50,12-May,1.025757042,9.879794971,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
121.4,E-B Batch Cross A,121,4,4S,39,Heat,49,4,3/31/22,0.424,0.198,0.741,15.8,22,4,5/7/22,0.346,0.346,0.282,0.282,0.627,0.627,8.9,8.9,30,0,36,1.93,2.34,2.11,5.924,11:42,4/1/22,1.024555302,9.109327613,5.984,5:55,7-May,1.024742426,9.20249327,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
121.5,E-B Batch Cross A,121,5,5S,45,Heat,19,5,3/29/22,0.435,0.23,0.635,12.2,61,6,5/10/22,0.33,0.33,0.222,0.222,0.565,0.565,10.7,10.7,33,0,36,1.47,1.67,1.31,4.476,12:25,4/2/22,1.02429801,6.881810518,6.53,2:49,9-May,1.024981702,10.04342059,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
121.6,E-B Batch Cross A,121,6,6S,60,Control,24,6,3/30/22,0.454,0.228,NA,NA,82,5,5/11/22,0.267,0.267,0.335,0.335,0.596,0.596,10,10,34,0,36,1.41,1.43,1.43,6.097,15:45,3/31/22,1.024260451,9.373898973,6.205,11:56,11-May,1.026081435,9.549069132,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
122.1,E-B Batch Cross B,122,1,4N,5,Control,63,6,4/1/22,0.4,0.247,0.694,14.2,123,4,5/13/22,0.202,0.202,0.4,0.4,0.475,0.475,6.3,6.3,36,0,36,0.97,1.16,1.16,6.099,13:30,3/28/22,1.025175541,9.381478651,6.246,13:05,13-May,1.025670775,9.610092499,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
122.2,E-B Batch Cross B,122,2,5N,14,Heat,85,2,4/1/22,0.381,0.268,0.694,12.2,39,2,5/9/22,0.364,0.364,0.413,0.413,0.525,0.525,8.7,8.7,31,0,36,1.12,1.29,1.29,5.712,14:58,3/29/22,1.024667911,8.783854583,5.773,11:45,8-May,1.025603511,8.882021205,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
122.3,E-B Batch Cross B,122,3,6N,26,Control,102,7,4/2/22,0.366,0.199,0.757,15.2,100,8,5/12/22,0.213,0.213,0.414,0.414,0.494,0.494,8.5,8.5,35,0,36,1.37,1.71,1.71,6.258,14:52,3/30/22,1.024348901,9.62187675,6.36,11:50,12-May,1.025757042,9.785936149,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
122.4,E-B Batch Cross B,122,4,4S,37,Heat,59,1,3/31/22,0.337,0.249,0.914,14.2,19_RR_37,3,5/7/22,0.34,0.34,0.326,0.326,0.541,0.541,12.5,12.5,30,0,36,1.29,1.54,1.35,5.686,16:10,4/1/22,1.024612853,8.743619387,5.713,4:35,7-May,1.024742426,8.785735971,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
122.5,E-B Batch Cross B,122,5,5S,47,Heat,2,5,3/29/22,0.263,0.256,0.404,15.9,53,3,5/9/22,0.273,0.273,0.326,0.326,0.506,0.506,12,12,33,0,36,0.89,1.04,1.04,6.689,14:35,4/2/22,1.024434507,10.28501517,6.773,11:00,9-May,1.025640607,10.42076936,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
122.6,E-B Batch Cross B,122,6,6S,53,Control,25,2,3/30/22,0.37,0.256,0.627,15.2,71,2,5/11/22,0.232,0.232,0.46,0.46,0.518,0.518,7,7,34,0,36,1.23,1.47,1.47,5.728,12:01,3/31/22,1.024790794,8.80902735,5.849,10:20,11-May,1.025804321,8.999899635,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
123.1,E-B Batch Cross A,123,1,4N,1,Control,76,3,4/1/22,0.398,0.191,0.651,16.3,118,2,5/13/22,0.248,0.248,0.342,0.342,0.482,0.482,7.6,7.6,36,0,36,1.72,2.12,2.12,6.149,15:48,3/28/22,1.025148237,9.458253052,6.268,11:30,13-May,1.025799728,9.644594779,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
123.2,E-B Batch Cross A,123,2,5N,12,Heat,96,5,4/2/22,0.38,0.186,0.776,12.1,30,5,5/8/22,0.383,0.383,0.255,0.255,0.475,0.475,13,13,31,0,36,1.84,2.39,2.39,6.698,16:00,3/29/22,1.024682995,10.30019674,6.795,10:30,8-May,1.025797522,10.45547951,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
123.3,E-B Batch Cross A,123,3,6N,30,Control,103,3,4/2/22,0.471,0.198,0.69,16.3,102,2,5/12/22,0.247,0.247,0.308,0.308,0.435,0.435,6.7,6.7,35,0,36,2.36,2.94,2.94,6.328,13:15,3/30/22,1.024670821,9.731147878,6.398,12:20,12-May,1.025714263,9.844184427,E-B Batch Cross,E-B Batch Cross,25.344338 N 80.172457 W
